selling_price,year,km_driven,transmission_type,mileage,engine,max_power,seats,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_CNG,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol
2.2,2013.0,14000,1,19.0,998.0,67.1,5.0,1,0,0,0,0,0,0,1
6.0,2018.0,15572,1,20.3,1199.0,84.0,5.0,1,0,0,0,0,0,0,1
5.9,2014.0,82100,1,23.0,1498.0,98.96,5.0,1,0,0,0,1,0,0,0
4.0,2015.0,63063,1,15.3,2956.0,83.83,7.0,1,0,0,0,1,0,0,0
3.29,2015.0,120000,1,23.59,1364.0,67.04,5.0,0,1,0,0,1,0,0,0
8.25,2016.0,42530,1,15.29,1591.0,121.3,5.0,1,0,0,0,0,0,0,1
4.5,2015.0,93648,1,15.96,2523.0,62.1,7.0,0,1,0,0,1,0,0,0
3.15,2017.0,94000,1,18.15,1198.0,82.0,6.0,0,1,0,0,0,0,0,1
7.75,2016.0,15000,0,18.49,1493.0,100.0,7.0,1,0,0,0,1,0,0,0
4.45,2014.0,40000,1,19.01,1461.0,108.5,5.0,1,0,0,0,1,0,0,0
8.5,2016.0,25000,1,15.29,1591.0,121.3,5.0,0,1,0,0,0,0,0,1
12.99,2012.0,73001,0,14.74,2993.0,270.9,5.0,1,0,0,0,1,0,0,0
2.6,2011.0,36000,1,20.54,1598.0,103.5,5.0,1,0,0,0,1,0,0,0
1.8,2009.0,42000,1,18.9,998.0,67.1,5.0,1,0,0,0,0,0,0,1
1.4,2010.0,110000,1,15.7,1390.0,75.0,5.0,0,1,0,0,0,0,0,1
3.5,2018.0,20000,1,20.3,998.0,68.05,5.0,0,1,0,0,0,0,0,1
3.0,2011.0,70000,1,13.6,2523.0,63.0,7.0,0,1,0,0,1,0,0,0
4.75,2012.0,65000,1,23.9,1582.0,126.2,5.0,1,0,0,0,1,0,0,0
11.25,2017.0,10000,1,17.0,1591.0,121.3,5.0,0,1,0,0,0,0,0,1
1.75,2015.0,48000,1,25.0,1396.0,69.0,5.0,1,0,0,0,1,0,0,0
5.45,2016.0,59000,1,23.65,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
5.99,2016.0,15000,1,21.19,1396.0,88.76,5.0,1,0,0,0,1,0,0,0
7.0,2020.0,35000,1,25.32,1198.0,77.0,6.0,0,1,0,0,1,0,0,0
1.8,2010.0,15000,1,19.5,1061.0,5.0,5.0,0,1,0,0,0,0,0,1
1.65,2010.0,78000,1,17.3,1061.0,57.5,5.0,0,1,0,0,0,0,1,0
1.25,2011.0,115000,1,19.7,796.0,46.3,5.0,1,0,0,0,0,0,0,1
4.49,2013.0,39500,0,16.5,1499.0,110.0,5.0,1,0,0,0,0,0,0,1
4.0,2012.0,60000,1,22.9,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
2.6,2016.0,39000,1,21.1,814.0,55.2,5.0,1,0,0,0,0,0,0,1
5.0,2009.0,120000,1,12.8,2494.0,102.0,8.0,0,1,0,0,1,0,0,0
0.6,2007.0,50000,1,17.8,1086.0,63.0,5.0,0,1,0,0,0,0,0,1
7.75,2016.0,49393,1,21.9,1498.0,98.6,7.0,1,0,0,0,1,0,0,0
2.4,2010.0,45154,1,17.3,1061.0,57.5,5.0,1,0,0,0,0,0,1,0
7.5,2018.0,38000,1,22.54,1396.0,88.73,5.0,0,1,0,0,1,0,0,0
1.7,2013.0,70000,1,22.74,796.0,47.3,5.0,0,1,0,0,0,0,0,1
3.3,2014.0,44000,1,18.0,1198.0,86.7,5.0,0,1,0,0,0,0,0,1
3.9,2017.0,30000,1,24.0,1186.0,73.97,5.0,0,1,0,0,1,0,0,0
21.75,2013.0,73000,0,16.09,1995.0,184.0,5.0,1,0,0,0,1,0,0,0
7.95,2018.0,74435,1,22.7,1498.0,89.84,5.0,1,0,0,0,1,0,0,0
2.4,2016.0,35000,1,25.17,799.0,53.3,5.0,0,1,0,0,0,0,0,1
1.5,2010.0,70000,1,19.81,1086.0,68.05,5.0,0,1,0,0,0,0,0,1
4.15,2014.0,110000,1,19.01,1461.0,108.45,5.0,0,1,0,0,1,0,0,0
7.89,2018.0,16300,1,19.1,1368.0,98.6,5.0,0,1,0,0,0,0,0,1
1.45,2011.0,37429,1,0.0,1086.0,62.0,5.0,1,0,0,0,0,0,0,1
4.6,2016.0,24262,0,23.1,998.0,67.04,5.0,1,0,0,0,0,0,0,1
2.95,2013.0,23000,1,21.1,814.0,55.2,5.0,1,0,0,0,0,0,0,1
34.5,2017.0,33000,0,19.59,1995.0,187.74,5.0,1,0,0,0,1,0,0,0
5.7,2017.0,27000,1,20.4,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
5.0,2012.0,40000,1,15.96,2523.0,62.1,7.0,0,1,0,0,1,0,0,0
3.75,2016.0,30000,1,17.57,1193.0,88.7,5.0,0,1,0,0,0,0,0,1
7.2,2017.0,30000,1,15.0,1598.0,105.0,5.0,1,0,0,0,0,0,0,1
2.65,2014.0,58187,1,20.0,1399.0,68.05,5.0,1,0,0,0,1,0,0,0
2.35,2017.0,70000,1,21.1,814.0,55.2,5.0,0,1,0,0,0,0,0,1
3.65,2016.0,29000,1,20.51,998.0,67.04,5.0,1,0,0,0,0,0,0,1
3.9,2013.0,65000,1,21.9,1396.0,88.76,5.0,0,1,0,0,1,0,0,0
8.25,2010.0,128787,1,12.8,2494.0,102.0,8.0,1,0,0,0,1,0,0,0
7.75,2017.0,72000,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
3.2,2013.0,100000,1,21.9,1396.0,88.76,5.0,0,1,0,0,1,0,0,0
2.75,2012.0,60000,1,19.4,1198.0,86.8,5.0,1,0,0,0,0,0,0,1
7.5,2018.0,90000,1,19.87,1461.0,83.8,5.0,0,1,0,0,1,0,0,0
1.1,2007.0,63522,1,18.2,1061.0,64.0,5.0,1,0,0,0,0,0,0,1
2.3,2009.0,70000,1,20.36,1197.0,78.9,5.0,0,1,0,0,0,0,0,1
2.99,2011.0,39256,0,15.5,1896.0,105.0,5.0,1,0,0,0,1,0,0,0
1.45,2011.0,74953,1,20.36,1197.0,78.9,5.0,1,0,0,0,0,0,0,1
2.0,2010.0,185000,1,17.8,1248.0,5.0,5.0,0,1,0,0,1,0,0,0
7.2,2017.0,30000,1,15.41,1598.0,103.2,5.0,1,0,0,0,0,0,0,1
2.25,2011.0,41000,1,19.81,1086.0,68.05,5.0,1,0,0,0,0,0,0,1
15.46,2017.0,85000,1,13.68,2393.0,147.8,8.0,0,1,0,0,1,0,0,0
6.25,2013.0,56000,1,12.05,2179.0,120.0,8.0,1,0,0,0,1,0,0,0
1.5,2011.0,70000,1,20.92,998.0,67.1,5.0,0,1,0,0,0,0,0,1
2.01,2012.0,85000,1,21.64,1461.0,84.8,5.0,0,1,0,0,1,0,0,0
5.95,2017.0,135896,1,22.0,1498.0,108.495,5.0,1,0,0,0,1,0,0,0
2.25,2009.0,35000,1,17.8,1248.0,75.0,5.0,1,0,0,0,1,0,0,0
8.0,2016.0,50000,0,22.15,1498.0,108.6,5.0,0,1,0,0,1,0,0,0
3.8,2016.0,10000,1,19.81,1086.0,68.05,5.0,0,1,0,0,0,0,0,1
3.6,2019.0,10000,1,23.95,998.0,67.1,5.0,0,1,0,0,0,0,0,1
4.4,2017.0,85000,1,17.8,1198.0,86.7,5.0,0,1,0,0,0,0,0,1
4.5,2016.0,60000,1,20.4,1197.0,83.11,5.0,0,1,0,0,0,0,0,1
5.6,2018.0,50000,1,21.4,1197.0,83.1,5.0,0,1,0,0,0,0,0,1
5.9,2015.0,104278,1,18.88,999.0,123.37,5.0,1,0,0,0,0,0,0,1
7.5,2016.0,48000,1,22.54,1396.0,88.73,5.0,1,0,0,0,1,0,0,0
3.85,2016.0,35000,1,23.1,998.0,67.04,5.0,1,0,0,0,0,0,0,1
3.5,2018.0,60000,1,21.94,1196.0,61.7,5.0,0,1,0,1,0,0,0,0
3.5,2011.0,30000,1,20.36,1197.0,78.9,5.0,0,1,0,0,0,0,0,1
3.0,2019.0,15000,1,21.1,814.0,55.2,5.0,0,1,0,0,0,0,0,1
4.25,2017.0,40000,1,24.0,1120.0,70.0,5.0,0,1,0,0,1,0,0,0
4.5,2015.0,61000,1,28.4,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
4.0,2018.0,26000,0,110.0,1476.3274007038713,25.4,4.0,1,0,0,0,0,1,0,0
1.04,2008.0,50000,1,19.7,796.0,46.3,5.0,0,1,0,0,0,0,0,1
7.7,2016.0,121054,1,21.38,1396.0,88.7,5.0,0,1,0,0,1,0,0,0
2.5,2015.0,25000,1,18.6,1199.0,76.8,5.0,0,1,0,0,0,0,0,1
6.1,2017.0,40000,1,18.49,1493.0,100.0,7.0,0,1,0,0,1,0,0,0
3.95,2007.0,110000,1,12.8,2494.0,102.0,7.0,1,0,0,0,1,0,0,0
2.0,2014.0,40000,1,17.92,1086.0,62.1,5.0,0,1,0,0,0,0,0,1
8.4,2017.0,15000,1,15.29,1591.0,121.3,5.0,1,0,0,0,0,0,0,1
7.25,2018.0,20000,1,19.0,1194.0,94.68,5.0,0,1,0,0,0,0,0,1
11.5,2010.0,106271,0,17.05,1995.0,184.0,5.0,1,0,0,0,1,0,0,0
3.6,2016.0,11799,1,20.51,998.0,67.04,5.0,0,1,0,0,0,0,0,1
5.55,2019.0,11000,1,23.84,1199.0,84.0,5.0,0,1,0,0,0,0,0,1
3.0,2013.0,50000,1,22.1,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
3.8,2012.0,61000,1,23.4,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
1.99,2010.0,35000,1,20.36,1197.0,78.9,5.0,1,0,0,0,0,0,0,1
5.5,2018.0,26000,1,22.0,1197.0,81.8,5.0,0,1,0,0,0,0,0,1
42.0,2017.0,44000,0,22.48,1995.0,187.74,5.0,1,0,0,0,1,0,0,0
2.4,2014.0,80000,1,24.0,1120.0,70.0,5.0,0,1,0,0,1,0,0,0
9.0,2018.0,19000,1,16.55,2498.0,105.0,6.0,1,0,0,0,1,0,0,0
1.0,2004.0,35000,1,14.2,1597.0,92.0,5.0,0,1,0,0,0,0,0,1
5.99,2018.0,19000,1,18.78,999.0,75.0,5.0,1,0,0,0,0,0,0,1
5.9,2019.0,17600,1,21.21,1197.0,81.8,5.0,0,1,0,0,0,0,0,1
5.75,2018.0,26800,0,18.9,1197.0,81.86,5.0,0,1,0,0,0,0,0,1
5.0,2014.0,50000,1,22.9,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
7.5,2012.0,49049,0,13.1,2354.0,141.1,5.0,1,0,0,0,0,0,0,1
5.5,2014.0,45045,0,18.0,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
5.45,2019.0,25000,0,20.3,1086.0,68.07,5.0,1,0,0,0,0,0,0,1
6.4,2020.0,20000,1,20.35,1197.0,81.86,5.0,0,1,0,0,0,0,0,1
3.9,2014.0,48000,1,18.5,1197.0,80.0,5.0,1,0,0,0,0,0,0,1
17.5,2019.0,20000,1,17.0,1956.0,138.1,5.0,0,1,0,0,1,0,0,0
70.0,2017.0,37000,0,11.0,2987.0,258.0,7.0,1,0,0,0,1,0,0,0
3.6,2018.0,60000,1,23.84,1199.0,84.0,5.0,0,1,0,0,0,0,0,1
5.5,2015.0,120000,1,20.45,1461.0,83.8,5.0,0,1,0,0,1,0,0,0
1.8,2010.0,100000,1,20.36,1197.0,78.9,5.0,0,1,0,0,0,0,0,1
2.55,2016.0,70000,1,20.3,998.0,68.05,5.0,0,1,0,0,0,0,0,1
4.1,2017.0,100000,1,25.8,1498.0,98.6,5.0,0,1,0,0,1,0,0,0
5.0,2015.0,76416,1,25.83,1498.0,99.0,5.0,1,0,0,0,1,0,0,0
5.25,2014.0,38125,1,22.7,1498.0,89.84,5.0,1,0,0,0,1,0,0,0
0.46288,2010.0,40000,1,17.88,1396.0,52.8,5.0,0,1,0,0,1,0,0,0
6.0,2012.0,80000,0,13.9,1799.0,130.3,5.0,0,1,0,0,0,0,0,1
4.25,2012.0,67213,1,23.2,1248.0,73.94,5.0,1,0,0,0,1,0,0,0
0.9,2007.0,120000,1,19.7,796.0,46.3,5.0,0,1,0,0,0,0,0,1
6.4,2020.0,10000,1,22.0,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
7.5,2014.0,27000,1,21.43,1364.0,87.2,5.0,1,0,0,0,1,0,0,0
17.0,2019.0,10000,1,15.1,2179.0,152.87,7.0,0,1,0,0,1,0,0,0
13.5,2013.0,53000,0,15.73,1968.0,174.33,5.0,1,0,0,0,1,0,0,0
9.25,2018.0,21734,1,17.0,1591.0,121.3,5.0,0,0,1,0,0,0,0,1
5.3,2016.0,35000,1,18.6,1197.0,81.83,5.0,1,0,0,0,0,0,0,1
8.5,2017.0,35000,0,14.8,1497.0,121.36,5.0,1,0,0,0,0,0,0,1
16.5,2019.0,17000,1,17.0,1956.0,138.1,5.0,1,0,0,0,1,0,0,0
2.95,2014.0,40000,1,20.51,998.0,67.04,5.0,0,1,0,0,0,0,0,1
3.49,2014.0,46000,1,23.2,1248.0,73.94,5.0,1,0,0,0,1,0,0,0
1.25,2007.0,68000,1,15.7,1390.0,75.0,5.0,1,0,0,0,0,0,0,1
10.75,2017.0,34000,1,16.0,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
5.9,2015.0,50000,1,22.7,1498.0,89.84,5.0,1,0,0,0,1,0,0,0
4.15,2014.0,64000,1,22.7,1498.0,89.84,5.0,1,0,0,0,1,0,0,0
8.31,2018.0,69000,0,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
10.99,2019.0,12000,1,23.7,1396.0,88.7,5.0,1,0,0,0,1,0,0,0
3.95,2012.0,66581,0,17.4,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
4.8,2011.0,65000,0,18.19,1968.0,174.5,5.0,1,0,0,0,1,0,0,0
6.2,2016.0,65000,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
3.31,2010.0,72000,0,16.8,1497.0,118.0,5.0,1,0,0,0,0,0,0,1
7.9,2019.0,10000,0,21.4,1197.0,83.1,5.0,1,0,0,0,0,0,0,1
8.45,2012.0,98000,1,13.5,2477.0,175.56,7.0,1,0,0,0,1,0,0,0
3.7,2014.0,64523,1,23.4,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
18.25,2018.0,17000,0,14.28,1798.0,138.03,5.0,1,0,0,0,0,0,0,1
8.75,2019.0,10000,1,17.5,1199.0,88.7,5.0,1,0,0,0,0,0,0,1
2.9,2012.0,60000,1,18.5,1197.0,80.0,5.0,1,0,0,0,0,0,0,1
2.6,2008.0,73235,1,13.5,1799.0,130.0,5.0,1,0,0,0,0,0,0,1
2.2,2013.0,120000,1,20.51,998.0,67.04,5.0,0,1,0,0,0,0,0,1
8.0,2012.0,41500,0,12.05,1995.0,154.0,5.0,0,1,0,0,0,0,0,1
4.25,2015.0,75000,1,25.01,1498.0,89.75,5.0,0,1,0,0,1,0,0,0
28.75,2020.0,16000,0,20.38,1968.0,143.0,5.0,1,0,0,0,1,0,0,0
3.4,2012.0,62000,1,18.6,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
12.5,2012.0,80000,0,12.8,1968.0,167.6,5.0,1,0,0,0,1,0,0,0
5.7,2017.0,44000,1,21.4,1197.0,83.1,5.0,0,1,0,0,0,0,0,1
5.6,2014.0,46412,1,21.7,1498.0,98.96,5.0,1,0,0,0,1,0,0,0
8.5,2019.0,15000,0,17.0,1198.0,108.5,5.0,0,1,0,0,0,0,0,1
6.85,2013.0,95000,1,12.8,2494.0,102.0,7.0,1,0,0,0,1,0,0,0
12.49,2013.0,82000,0,12.55,2982.0,168.5,7.0,1,0,0,0,1,0,0,0
3.95,2015.0,20000,1,16.95,1498.0,97.6,5.0,1,0,0,0,0,0,0,1
4.9,2015.0,75251,1,23.4,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
3.8,2018.0,35000,1,21.94,1196.0,61.7,5.0,0,1,0,1,0,0,0,0
4.36,2012.0,18053,1,16.55,2498.0,105.0,7.0,1,0,0,0,1,0,0,0
4.22,2015.0,60000,1,22.54,1396.0,88.73,5.0,0,1,0,0,1,0,0,0
4.85,2018.0,3944,0,20.51,998.0,67.0,5.0,0,0,1,0,0,0,0,1
2.7,2013.0,25000,1,17.8,1399.0,68.0,5.0,1,0,0,0,1,0,0,0
9.5,2015.0,68000,1,16.0,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
12.5,2013.0,29000,0,14.74,1991.0,181.03,5.0,1,0,0,0,0,0,0,1
5.9,2016.0,61225,1,26.0,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
69.5,2018.0,28000,0,8.9,2996.0,333.0,7.0,1,0,0,0,0,0,0,1
3.45,2014.0,54000,1,24.0,1186.0,73.97,5.0,1,0,0,0,1,0,0,0
11.55,2013.0,83000,0,18.88,1995.0,184.0,5.0,1,0,0,0,1,0,0,0
5.0,2015.0,40000,1,20.85,1197.0,83.14,5.0,1,0,0,0,0,0,0,1
3.1,2014.0,42290,1,20.51,998.0,67.04,5.0,1,0,0,0,0,0,0,1
5.25,2017.0,45000,0,15.5,1198.0,86.7,5.0,1,0,0,0,0,0,0,1
4.01,2014.0,56000,1,16.1,1197.0,85.0,5.0,1,0,0,0,0,0,0,1
5.99,2016.0,48000,1,26.0,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
4.8,2015.0,42101,1,18.6,1197.0,81.83,5.0,0,0,1,0,0,0,0,1
6.75,2016.0,675000,0,21.66,1498.0,103.52,5.0,1,0,0,0,1,0,0,0
29.35,2019.0,16000,0,13.7,1991.0,183.0,5.0,1,0,0,0,0,0,0,1
14.27,2017.0,53400,1,11.25,2694.0,163.7,7.0,1,0,0,0,0,0,0,1
3.75,2014.0,55000,1,24.0,1186.0,73.97,5.0,1,0,0,0,1,0,0,0
10.75,2018.0,40000,0,17.0,1591.0,121.3,5.0,1,0,0,0,0,0,0,1
2.4,2011.0,63000,0,16.98,998.0,66.1,5.0,1,0,0,0,0,0,0,1
3.35,2012.0,49000,1,16.78,1496.0,88.73,5.0,1,0,0,0,0,0,0,1
8.35,2019.0,10000,1,21.01,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
8.9,2017.0,48000,1,17.8,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
3.25,2011.0,49000,1,21.43,1364.0,87.2,5.0,1,0,0,0,1,0,0,0
20.0,2018.0,80000,0,20.68,1995.0,190.0,5.0,1,0,0,0,1,0,0,0
30.0,2020.0,3000,0,14.11,2199.0,197.2,9.0,1,0,0,0,1,0,0,0
4.9,2015.0,68237,1,18.6,1197.0,81.83,5.0,1,0,0,0,0,0,0,1
3.78,2018.0,57199,1,23.95,998.0,67.05,5.0,1,0,0,0,0,0,0,1
6.9,2017.0,33000,0,19.56,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
4.8,2019.0,6500,1,21.21,1197.0,81.8,5.0,0,1,0,0,0,0,0,1
25.0,2017.0,26000,0,19.62,1995.0,187.74,5.0,1,0,0,0,1,0,0,0
5.8,2017.0,100000,1,18.6,1197.0,81.83,5.0,0,1,0,0,0,0,0,1
5.5,2016.0,58354,1,27.39,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
13.5,2013.0,43000,0,16.55,1968.0,147.51,5.0,1,0,0,0,1,0,0,0
7.5,2017.0,68200,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
0.96,2007.0,105000,1,0.0,1086.0,62.0,5.0,1,0,0,0,0,0,0,1
3.25,2014.0,56000,1,24.0,1120.0,70.0,5.0,1,0,0,0,1,0,0,0
3.95,2015.0,36000,1,18.0,1198.0,86.7,5.0,1,0,0,0,0,0,0,1
11.75,2012.0,100000,0,12.55,2982.0,168.5,7.0,1,0,0,0,1,0,0,0
20.0,2009.0,126000,0,8.5,4806.0,500.0,5.0,0,1,0,0,0,0,0,1
36.0,2018.0,28000,0,21.76,1995.0,188.0,5.0,1,0,0,0,1,0,0,0
9.25,2014.0,52000,1,12.99,2494.0,100.0,7.0,1,0,0,0,1,0,0,0
4.7,2019.0,19022,1,33.54,998.0,67.04,5.0,1,0,0,1,0,0,0,0
0.9,2007.0,90000,1,17.3,1061.0,57.5,5.0,0,1,0,0,0,0,1,0
1.5,2009.0,60000,1,21.79,998.0,67.05,5.0,1,0,0,0,0,0,0,1
2.35,2009.0,62000,1,13.5,1799.0,130.0,5.0,1,0,0,0,0,0,0,1
2.91,2016.0,51000,1,15.1,1196.0,73.0,5.0,1,0,0,1,0,0,0,0
3.8,2015.0,48000,0,20.51,998.0,67.0,5.0,1,0,0,0,0,0,0,1
6.45,2013.0,81000,1,12.99,2494.0,100.6,8.0,1,0,0,0,1,0,0,0
40.0,2020.0,10000,0,12.6,1950.0,194.0,5.0,1,0,0,0,1,0,0,0
5.0,2015.0,60000,1,19.87,1461.0,84.0,5.0,1,0,0,0,1,0,0,0
12.5,2012.0,80000,0,23.91,1798.0,97.8,5.0,1,0,0,0,0,0,0,1
5.37,2015.0,62000,1,28.09,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
5.5,2016.0,100000,1,23.65,1248.0,88.5,5.0,0,1,0,0,1,0,0,0
4.38,2014.0,104643,1,22.7,1498.0,89.84,5.0,1,0,0,0,1,0,0,0
4.95,2018.0,30000,1,20.3,1199.0,84.0,5.0,0,1,0,0,0,0,0,1
5.4,2019.0,8873,0,21.5,1197.0,81.8,5.0,0,0,1,0,0,0,0,1
12.9,2018.0,17000,0,16.0,1997.0,140.0,7.0,1,0,0,0,1,0,0,0
3.49,2013.0,48000,1,21.9,1396.0,88.8,5.0,1,0,0,0,1,0,0,0
6.85,2017.0,32000,1,15.96,2523.0,62.1,7.0,1,0,0,0,1,0,0,0
5.85,2012.0,62000,0,13.7,1798.0,157.75,5.0,1,0,0,0,0,0,0,1
3.9,2013.0,65000,1,19.01,1461.0,108.45,5.0,1,0,0,0,1,0,0,0
4.49,2013.0,57001,1,20.77,1248.0,88.76,7.0,1,0,0,0,1,0,0,0
3.0,2015.0,25000,1,12.99,2494.0,100.57,7.0,1,0,0,0,1,0,0,0
6.5,2015.0,41000,1,17.0,1497.0,118.0,5.0,1,0,0,0,0,0,0,1
4.0,2014.0,28492,1,16.47,1198.0,74.0,5.0,1,0,0,0,0,0,0,1
8.15,2016.0,78000,0,18.0,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
11.55,2017.0,34500,0,17.6,1582.0,126.2,5.0,0,1,0,0,1,0,0,0
7.5,2017.0,34000,1,17.5,1199.0,88.7,5.0,1,0,0,0,0,0,0,1
6.25,2017.0,80000,1,22.54,1396.0,88.73,5.0,0,1,0,0,1,0,0,0
1.45,2008.0,75000,1,19.81,1086.0,68.05,5.0,1,0,0,0,0,0,0,1
3.34,2014.0,112795,1,25.2,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
6.15,2019.0,12002,1,20.5,1248.0,91.72,5.0,1,0,0,0,1,0,0,0
4.4,2016.0,47000,1,20.4,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
18.9,2015.0,45000,0,22.69,1995.0,190.0,5.0,1,0,0,0,1,0,0,0
2.95,2013.0,58000,1,21.9,1396.0,90.0,5.0,1,0,0,0,1,0,0,0
3.2,2013.0,58000,1,20.51,998.0,67.04,5.0,1,0,0,0,0,0,0,1
7.8,2013.0,76000,0,14.7,1798.0,177.5,5.0,1,0,0,0,0,0,0,1
7.1,2017.0,52000,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
4.95,2014.0,71000,1,22.32,1582.0,126.32,5.0,1,0,0,0,1,0,0,0
9.9,2019.0,18000,1,15.9,1496.0,120.69,5.0,1,0,0,0,0,0,0,1
4.5,2015.0,70000,1,20.5,1248.0,91.72,5.0,0,1,0,0,1,0,0,0
8.9,2016.0,36000,1,13.0,1591.0,121.3,5.0,1,0,0,0,0,0,0,1
5.95,2016.0,72000,1,28.09,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
3.88,2015.0,66000,1,25.8,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
1.6,2009.0,92000,1,20.36,1197.0,78.9,5.0,1,0,0,0,0,0,0,1
6.5,2016.0,46000,1,18.49,1493.0,100.0,7.0,1,0,0,0,1,0,0,0
4.25,2013.0,70000,1,15.05,2179.0,147.9,7.0,1,0,0,0,1,0,0,0
11.7,2013.0,83000,0,18.88,1995.0,184.0,5.0,1,0,0,0,1,0,0,0
6.5,2017.0,28810,1,18.6,1197.0,81.83,5.0,0,0,1,0,0,0,0,1
9.0,2016.0,33000,1,15.8,1591.0,121.3,5.0,1,0,0,0,0,0,0,1
4.95,2017.0,42000,0,18.9,1197.0,81.86,5.0,1,0,0,0,0,0,0,1
2.8,2010.0,80000,1,17.0,1497.0,118.0,5.0,0,1,0,0,0,0,0,1
3.0,2012.0,80000,1,19.3,1248.0,73.9,5.0,0,1,0,0,1,0,0,0
2.2,2009.0,58000,1,17.5,1298.0,85.8,5.0,1,0,0,0,0,0,0,1
68.0,2020.0,4000,0,14.75,2967.0,245.0,7.0,1,0,0,0,1,0,0,0
3.85,2014.0,29052,1,22.0,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
6.15,2017.0,38000,1,21.4,1197.0,83.1,5.0,1,0,0,0,0,0,0,1
3.9,2016.0,62000,1,20.14,1498.0,88.0,5.0,1,0,0,0,1,0,0,0
4.95,2017.0,25000,1,18.9,1197.0,81.86,5.0,1,0,0,0,0,0,0,1
9.25,2019.0,9000,1,26.32,1498.0,93.87,5.0,1,0,0,0,1,0,0,0
6.5,2015.0,80000,0,19.08,1582.0,126.2,5.0,0,1,0,0,1,0,0,0
5.25,2015.0,58000,1,22.7,1498.0,89.84,5.0,1,0,0,0,1,0,0,0
5.0,2016.0,26000,1,18.7,1199.0,88.7,5.0,0,1,0,0,0,0,0,1
4.2,2012.0,47000,1,17.0,1497.0,118.0,5.0,1,0,0,0,0,0,0,1
2.1,2011.0,41000,1,20.51,998.0,67.04,5.0,1,0,0,0,0,0,0,1
12.5,2016.0,71000,0,14.53,1794.0,138.1,5.0,1,0,0,0,0,0,0,1
3.0,2014.0,58000,1,20.51,998.0,67.04,5.0,1,0,0,0,0,0,0,1
4.1,2011.0,30000,1,16.1,1197.0,85.0,5.0,0,1,0,0,0,0,0,1
2.9,2012.0,87800,1,19.3,1248.0,73.9,5.0,0,1,0,0,1,0,0,0
11.75,2019.0,41000,1,16.36,2179.0,120.0,7.0,1,0,0,0,1,0,0,0
6.25,2014.0,53000,1,17.8,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
5.0,2013.0,66000,1,12.05,2179.0,120.0,9.0,1,0,0,0,1,0,0,0
11.0,2019.0,40000,1,23.0,1498.0,98.96,5.0,0,1,0,0,1,0,0,0
5.0,2013.0,75000,1,14.28,1798.0,138.03,5.0,1,0,0,0,0,0,0,1
4.9,2015.0,41000,1,25.83,1498.0,99.0,5.0,1,0,0,0,1,0,0,0
11.75,2017.0,18000,0,16.0,1997.0,140.0,7.0,1,0,0,0,1,0,0,0
6.35,2019.0,7200,0,21.21,1197.0,81.8,5.0,0,1,0,0,0,0,0,1
2.25,2010.0,57000,1,18.5,1197.0,80.0,5.0,1,0,0,0,0,0,0,1
4.5,2015.0,33000,1,18.3,1197.0,78.9,5.0,1,0,0,0,0,0,0,1
8.1,2015.0,63000,1,15.1,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
3.65,2014.0,28000,1,18.9,1197.0,82.0,5.0,1,0,0,0,0,0,0,1
5.32,2016.0,31600,1,21.4,1197.0,83.1,5.0,1,0,0,0,0,0,0,1
